Lattice3x20172.csv,
10,5,1,0,
0,3026,6052,9078,12104,15130,18156,21182,24208,27234,30260,33286,36312,39338,42364,45390,48416,51442,54468,57494,
60516,43,57,52,88,103,86,36742,52,56,66,9070,39,55,8,0,0,0,0,0,
60516,111,43,70,45,0,79,51,60,95,40,32,34,51,467,15,0,0,0,0,
60516,0,20,59,130,138,3631,31,68,40,15720,60516,19180,21,14,7,7,0,0,0,
60516,0,81,62,68,52,79,32,61,102,1447,29,36,23012,8,8,0,8,0,0,
60516,0,266,118,122,81,52,41,56,34,47,89,37,8,15,15,7,0,0,0,
60516,0,19,103,142,96,99,84,73,80,73,89,69,29,811,14,0,0,0,0,
60516,0,83,128,114,160,74,51,39,85,82,39,36,35979,23,60516,0,0,0,0,
60516,0,82,151,143,53,50,62,66,87,46,44,2486,16,14,0,0,7,0,0,
60516,26,58,103,100,43,34,94,56,64,14804,102,47,14,0,0,16,60516,0,0,
60516,17,100,87,48,45,92,57,31,44,38,29,17221,11550,15,16,0,0,0,0,
60516,25,72,57,80,23,47,1919,60516,2432,71,60,25,47845,64,15,0,0,0,0,
60516,0,54,120,75,90,58,32,90,44,41,62,64,0,25,15,0,0,0,0,
60516,42,35,104,51,23,71,30,44,45,49,43,3733,23,34987,7,0,0,0,0,
60516,43,89,98,79,49,73,55,8539,60,84,62,2087,43,15,21,0,0,0,0,
60516,27,88,118,124,120,72,40,42,44,89,31123,80,15,60507,60516,60516,7,0,0,
60516,0,103,9114,76,85,77,21,76,52,60,23605,58,43,23,16,0,0,0,0,
60516,0,62,178,34,78,3134,67,55,101,790,69,8637,7,60516,7,7,0,0,0,
60516,79,51,133,114,94,43,62,45,58,5283,52,43,37,14,15,0,0,0,0,
60516,34,90,80,76,49,39,48,12389,65,68,24,68,15,30,7,0,0,0,0,
60516,96,62,125,109,65,102,52,78,58,65,37,47,58174,54,60516,0,0,0,0,
60516,49,8,37,87,43,61,34,59,65,76,48943,60516,47,15,21,14,0,0,0,
60516,31,105,70,122,35,42,82,2397,66,19018,50,50,60516,7,48915,60516,0,0,0,
60516,35,53,189,59,82,62,29,53,57,2166,521,30,7,60,7,0,7,0,0,
60516,21,73,133,56,72,25,70,67,31,67,6332,2755,30,46,7,8,0,0,0,
60516,51,77,62,121,9528,60,26,93,108,43,84,52,36569,30,7,0,60516,0,0,
60516,14,21,97,69,73,66,49,48,51,36,64,59,23,36,22,0,0,0,0,
60516,50,50,120,65,82,87,55,58,35,69,82,28,29,30,60516,0,0,0,0,
60516,32,16,40,65,65,56,66,31,29,2776,48,30,37,60516,31,0,0,0,0,
60516,89,59,155,111,91,113,79,127,55,70,1872,13448,2182,42104,7,7,0,0,0,
60516,0,64,114,54,113,34,49,23,75,1688,72,37,7,7,7715,60516,0,0,0,
60516,129,95,164,103,50,78,62,37,104,47,8980,47,3827,23,15,0,8,0,0,
60516,0,48,75,59,80,99,77,23,57,94,56,81,50,43,15,0,0,0,0,
60516,0,88,118,58,15659,35,120,50,7717,68,38,42,21,25,0,0,0,0,0,
60516,11,61,116,92,78,48,69,20,56,72,62,53,7,22,7,8,0,0,0,
60516,40,22,134,92,85,60,59,82,86,96,32,47,30,21,22,7,0,0,0,
60516,29,111,78,110,86,76,61,32,46,44,73,66,38,57223,14,8,7,0,0,
60516,38,101,37,95,55,61,82,30,52,72,68,53,19286,0,14,7,0,0,0,
60516,0,84,57,98,85,62,70,42,85,73,71,15070,36,60516,0,8,0,0,0,
60516,0,56,100,75,60,107,23,62,1591,38,10713,71,8201,22,42,0,0,0,0,
60516,8,38,105,105,90,55,80,51,90,44,3584,14,53,22,0,0,0,0,0,
60516,17,71,84,29,97,55,30,34,17,41,63,45,52,30,8,0,0,0,0,
60516,0,104,64,65,122,56,41,71,63,15,1511,60,60516,46,15,8,0,0,0,
60516,17,36,71,124,11041,43,53483,16,85,32,40,21,58370,30,7,0,0,0,0,
60516,52,8,69,188,90,73,40,52,2677,65,102,69,12498,60516,14,15,0,0,0,
60516,14,8,27,56,72,112,102,34,95,50,60,60516,29,28877,8,15,0,0,0,
60516,37,78,95,56,57,60,48,42,39,75,70,59,14,47,44,7,0,0,0,
60516,0,27,121,44,109,77,616,49,95,12533,58,70,60516,16,23,7,0,0,0,
60516,0,18,158,62,121,53,50,39,352,7054,108,58,60498,38,34825,0,0,0,0,
60516,46,41,60516,105,58,28,29,50,40,68,58,61,22,29,31,0,0,0,0,
60516,52,108,102,145,48,51,43,58,58,91,52,6592,35,31,7,7,0,0,0,
60516,11,69,115,17,114,42,65,60516,74,4047,90,12489,37,31838,16,0,0,0,0,
60516,51,119,109,62,115,47266,26,64,40,45,64,55,29,3689,3820,0,0,0,0,
60516,0,65,7,4467,58,39,43,93,60516,12633,114,42,60516,32,25086,8,0,0,0,
60516,0,21,126,73,23,31,1262,41,71,32,50582,66,24,60516,0,7,0,0,0,
60516,0,73,154,121,96,93,52,71,62,13899,39,21,58,21,0,8,0,0,0,
60516,29,101,45,115,48,62,48,15,33870,83,79,37,3925,22,21,0,0,0,0,
60516,0,0,19,126,57,65,45,45,5592,97,87,3071,23,23,30,8,0,0,0,
60516,64,54,217,52,61,93,34,4726,58,83,50,37,31,22,0,8,7,0,0,
60516,14,55,91,104,141,63,22,77,53,66,76,11114,22,30,15,0,0,0,0,
60516,0,145,175,54,80,95,70,44,33440,31,20791,448,33,45,0,0,0,7,0,
60516,0,73,101,100,57,49,35,80,65,72,82,41,43,7,7,8,0,0,0,
60516,0,39,70,85,50,37,31,46,96,91,78,71,30,7,15,7,0,0,0,
