Lattice3x20172.csv,
10,5,1,0,
0,3026,6052,9078,12104,15130,18156,21182,24208,27234,30260,33286,36312,39338,42364,45390,48416,51442,54468,57494,
60516,0,135,120,144,77,51,40,58,86,31178,20784,39,62,7,22,0,0,0,0,
60516,119,60,32,48,144,46,32,59,66,77,53,56,22,15209,0,0,0,0,0,
60516,0,43,39,91,41,59,89,3710,45,61,37,36,22,7,14,7,8,0,0,
60516,0,63,27,112,42,36,70,37,53,47,6777,29,30,31603,7,7,0,0,0,
60516,35,143,27,57,123,72,39,61,50,101,59,37,1008,32,60516,15,8,0,0,
60516,170,47,3975,64,16,71,92,43,67,95,2324,37,50,15,8,60516,8,0,0,
60516,17,16,152,63,49,55,37,126,90,58040,44,30,38,23,48968,15,0,0,0,
60516,46,42,38,98,61,48,99,40,67,31,60516,62,37,15,7,0,8,0,0,
60516,0,43,69,68,79,26,58,38932,27951,47,63,26621,30,21,21,7,0,0,0,
60516,11,87,100,133,68,35,46,18,47,1955,6436,55,29,7,22,7,0,0,0,
60516,0,88,164,82,80,43,73,40,86,79,31,65,66,7,38593,0,0,0,0,
60516,41,83,67,90,30054,38,40,58,37,56,8779,52,15,14,23,7,0,0,0,
60516,92,51,92,64,4891,93,16,80,48,60,82,45,48,7,0,8,0,0,0,
60516,8,112,125,70,88,29,43,561,4546,45,32,53,60516,60516,60516,0,0,0,0,
60516,20,51,139,137,53,33,46,52,52,48,40,35069,14,7,60516,0,0,0,0,
60516,0,55,63,86,29,71,33,6635,55,84,59522,6895,22,45,7,7,0,0,0,
60516,44,31,84,151,16,46,65,34,22,73,47,31,23,28,23,0,60516,0,0,
60516,112,161,138,126,58,77,34,57,73,82,78,43,39,21,8,0,0,0,0,
60516,17,19,82,84,38,28,57,26,69,117,72,43,60516,8,22,7,0,0,0,
60516,25,31,72,85,61,15,55,47,42,37,46,44,44206,21,60516,0,0,0,0,
60516,23,92,59,81,114,57,105,91,30,52,58,47,12182,60516,7,0,0,0,0,
60516,0,62,56,36,104,3476,59,76,107,1846,50,20287,14,51,14,0,0,0,0,
60516,0,59,153,68,77,55,24,71,45,28,60,62,15,45,21,0,0,0,0,
60516,38,22,126,163,86,81,60513,52,125,40,48,43,50,7,7,14,0,0,0,
60516,67,65,79,34,49,38,44,83,93,43,22,47600,30,22,7,0,0,0,0,
60516,100,27,67,61,33,18,27,18,1792,30,46,33,59,13686,44,0,0,0,0,
60516,0,97,47,50,79,36,57,47,78,78,29,23455,36,7,8,7,0,0,0,
60516,11,22,32,125,88,66,5534,61,60,53,3728,8,14,21,60516,0,0,0,0,
60516,52,93,38,64,102,75,79,64,38,24,5126,81,29,37,16,0,0,0,0,
60516,17,81,166,131,98,72,1554,51,32,14048,86,29,47,38,16,8,7,0,0,
60516,0,90,90,138,65,56,35,59,16502,77,16,63,23,23,23,14,0,0,0,
60516,88,14,85,89,41,63,32567,57,68,53,45,47,15,60516,8,0,60516,0,0,
60516,44,36,66,62,136,72,62,85,16,82,55,12151,36,15,7,0,0,0,0,
60516,0,128,57,81,91,64,55,96,47,67,26563,53101,54,30,0,7,60516,0,0,
60516,11,101,118,87,66,57,72,69,56,64,52057,60516,38,24753,60516,60516,0,0,0,
60516,11,167,129,9799,60507,45,32,36,82,61,57,62,30,22,7,60516,0,0,0,
60516,32,81,91,111,99,16,50,47,71,54,60516,45052,16,43,22,0,0,0,0,
60516,0,69,69,49,43,64,32,100,69,51,60,59,38,21,23,0,0,0,0,
60516,29,120,30,115,149,61,95,64,14,70,46,7,19951,7,7,0,0,0,0,
60516,0,19,80,76,75,66,24,23,54,68,56,38,32,38,23,15,0,0,0,
60516,30,97,66,108,93,24,27115,82,40208,38,60513,4608,37,22,60516,8,0,0,0,
60516,8,42,53,62,61,94,16,50,67,88,43283,61,60516,29,22,0,0,0,0,
60516,0,99,151,2976,59,101,43,40,64,101,22,74,34,21,0,7,0,0,0,
60516,0,45,117,144,3319,52,60,49,38,37,15295,39,7133,14,15,0,0,0,0,
60516,59,44,92,56,73,69,46,7,9757,32,30,29,45,0,29,0,0,0,0,
60516,0,11,79,19210,112,102,60516,89,109,29,44,16581,30,29,7,0,60516,0,0,
60516,16,53,88,68,56,62,66,41,60516,61,59,60516,42,36,7,0,0,0,0,
60516,0,150,125,111,64,46,34335,55,37777,74,75,61,15,54,0,0,0,0,0,
60516,104,50,52,108,78,1428,26,92,56,56,35410,1336,36,23,0,7,0,0,0,
60516,14,71,85,41,55,79,44,42,77,56,41,60516,30,0,14,60516,0,0,0,
60516,8,16,100,76,79,78,31,44,37,43446,51,92,59,22,7,7,0,0,0,
60516,34,120,89,73,26,59,19,73,47,101,1839,36,52,28,32,8,0,0,0,
60516,0,58,41,129,69,73,49,8403,47,59,17682,22,31,60516,8,7,0,0,0,
60516,35,89,117,92,75,25,67,74,41,60516,62,46,39,20211,8,7,0,0,0,
60516,0,71,95,68,67,49,71,15,30532,50,29471,25,7104,22,0,0,0,0,0,
60516,29,63,75,72,47,49,31,36,45,62,33,49130,40,29,7,7,0,0,0,
60516,68,33,83,84,61,77,66,67,93,64,72,34885,14,38,16,0,0,0,0,
60516,0,50,118,131,91,23,73,54,51,47,39,37,60516,17,0,8,0,0,0,
60516,14,73,16,139,67,78,2487,24,16,17057,44,70,16,16,7,7,8,0,0,
60516,0,37,99,81,32,49,50,38059,18656,46,37,83,29,7,0,15,0,0,0,
60516,0,77,112,40,84,47,38,17899,53,38,83,48,11276,30,0,60516,7,0,0,
60516,0,62,61,99,122,50,58,55,33,28742,84,36,57,0,8,7,0,0,0,
60516,83,16,46,85,63,66,116,41,88,81,52,15,51223,8,8,0,0,0,0,
60516,19,76,50,166,88,24,78,42,54,79,54,36,60516,22,16,7,7,0,0,
60516,0,127,55,97,59,59,77,18324,46,58,51,8460,7,5966,7,0,0,0,0,
60516,0,50,238,73,138,212,72,47,49,100,77,44,30,8,0,0,0,0,0,
60516,8,109,150,42,67,82,72,86,65,87,100,39,3700,15,16,7,0,0,0,
60516,8,96,176,83,87,38,31,8094,54,102,77,41,60516,30,56067,8,60516,0,0,
60516,0,53,71,53,76,36,68,68,9499,77,47,37,22,24,8,0,0,0,0,
60516,0,133,183,81,60516,12813,57,64,30,2085,54,56,22,60516,7,0,0,0,0,
60516,53,112,34,56,52,22,63,5169,38,2175,2408,23,21,31,15,8,0,0,0,
60516,0,69,94,84,38,49760,22,47,61,47,1779,54,46,38,7,0,0,0,0,
60516,0,42,97,92,57,34,45,24,24104,46,65,55,7,7,7,7,0,0,0,
60516,0,50,104,80,45,35,53,53,32,23,23,2767,30,60516,15,7,0,0,0,
60516,0,138,70,177,75,31,64,41,33,60516,70,54,38,22,7,7,0,0,0,
60516,11,61,73,68,103,81,26,59,50,39,55,38,37,25,7,0,0,0,0,
60516,35,123,130,112,76,70,46,5532,74,61,81,44,23,29,7,0,60516,0,0,
60516,29,59,24206,45,77,68,16,82,60,32,67,32,21,39632,15,0,0,0,0,
60516,0,51,207,131,67,69,94,70,59,730,66,12749,13277,37,21,8,8,0,0,
60516,0,88,109,111,72,32,77,64,44,60,609,35,28,31,22,0,0,0,0,
60516,33,90,70,62,130,57,56,25,32,115,82,71,4302,0,7,0,0,0,0,
60516,0,168,87,65,64,40,48,33,60513,8577,95,45,32576,23,15,0,0,0,0,
60516,26,80,9975,96,76,31,72,56,45,80,66,75,60516,7,31,0,0,0,0,
60516,14,56,86,125,64,39,71,35143,22,61,4410,38,15,7,0,0,0,0,0,
60516,0,33,87,73,34,94,47,17284,8997,84,43,61,8,23,15,0,0,0,0,
60516,74,57,52,107,107,51,52,43,41,34,60516,43,3585,25,7,0,0,0,0,
60516,0,106,78,95,59,67,46,51,81,60507,51,60,3631,23,60516,15,0,0,0,
60516,37,54,91,143,54,55,47,75,2335,74,60516,51,63,31,7,0,0,8,0,
60516,0,42,101,47,52,39,92,95,50,60,4666,56,13866,23,57235,0,0,0,0,
60516,8,130,138,5347,92,45,50,91,78,37,14,58,36,0,0,0,0,0,0,
60516,0,73,93,58,74,65,36,64,88,54,30,30164,60516,4868,22,60516,0,0,0,
60516,0,54,209,114,35,70,66,44,103,47882,49,37,29,21,7,0,0,0,0,
60516,23,158,106,113,21,35,34,65,46544,29428,60516,22,10664,37,8,0,8,0,0,
60516,14,71,71,48,43,35,49,57,84,60,77,24,36,14,0,0,0,0,0,
60516,106,153,138,55,120,75,55,65,40,73,88,22,23,15,54505,7,0,0,0,
60516,8,175,138,1742,104,79,42,58,80,68,54,7,30,25498,8,0,0,0,0,
60516,19,117,96,64,68,87,55,64,60,53,79,35,38,32,32,0,0,0,0,
60516,91,25,66,69,59,11568,64,68,64,59,36,78,60516,29,22,15,0,0,0,
60516,0,59,65,76,55,39,35,48,65,36,44,56,38,7,16,0,0,0,0,
60516,47,64,72,57,45,76,58,92,7758,14,54,66,60516,7,14,14,8,0,0,
60516,0,54,61,55,123,56,34,60,46,37,57,32,12133,29,30,7,0,0,0,
60516,31,57,101,174,48,78,17501,60,16034,47,53,51761,70,7,7,0,0,0,0,
60516,14,120,37,114,62,57,52,70,36,24977,87,49,37,4130,0,15,0,0,0,
60516,0,39,122,119,67,107,53,66,77,45,21024,24,32,21,14,15,0,0,0,
60516,50,43,69,86,49,23,26,24419,55,24981,76,30,82,14,14,60516,0,0,0,
60516,122,105,80,41,93,58,66,92,7450,65,29892,63,45,43,60516,7,0,0,0,
60516,52,20,76,69,84,52,72,31,24,50879,49,71,64,30,0,8,0,0,0,
60516,0,42,42,130,53,107,51,110,23,78,61,30,15,44,7,0,0,0,0,
60516,17,28,169,31,107,80,46,75,67,68,84,84,73,22,60516,8,0,0,0,
60516,0,92,75,71,31,52,90,39,46,31,75,86,23,16,8,0,7,0,0,
60516,20,42,128,89,83,74,87,53,30,47037,7387,22,37,11363,7,8,0,0,0,
60516,0,94,147,116,51,97,34,51,56,66,45,77,14173,42184,7,7,0,0,0,
60516,35,110,125,86,72,66,46,31,68,36608,38,52,37,22,0,8,0,0,0,
60516,0,38,102,133,90,7733,57,52,65,45,60516,45569,68,23,38,8,0,0,0,
60516,0,44,129,78,72,48,37,51901,48,76,46,71,62,22,60516,14,0,0,0,
60516,0,112,72,98,103,66,64,62,54,23479,43,71,47,23,14,0,0,0,0,
60516,17,62,120,317,86,43,35,18003,60,15,2598,20043,15,60516,23,7,0,0,0,
60516,0,28,111,78,75,22,53,45014,115,60,46,55,37,15,8,23,0,0,0,
60516,0,18310,33,73,84,40,74,40,34,60516,61,7,5944,29,7,0,0,0,0,
60516,141,43,145,81,80,74,16,15,63,52,45,45,29,0,0,0,60516,0,0,
60516,0,77,121,18,52,52,86,34,89,45,67,52,5941,10385,8,0,7,0,0,
60516,48,42,91,94,41,38,102,1695,94,49453,23,60,22,44,60516,8,0,0,0,
60516,0,54,116,37,99,26,29,92,58,11821,3249,33,53,60516,7,0,7,0,0,
60516,20,79,54,142,80,115,38,70,30,147,65,57,60516,10,22,7,0,8,0,
60516,110,73,141,58,55,60516,11829,24,18186,85,70,53,60516,14,14,0,0,0,0,
60516,38,65,133,90,77,98,68,68,49,24834,6454,32,37,14,7,60516,0,0,0,
60516,43,141,100,88,84,34,58,58,12401,24,65,15234,17788,2320,49898,0,60516,0,0,
60516,14,57,68,159,114,44,100,48,39,60,55,36828,60,7,8,7,0,0,0,
60516,14,81,78,104,93,53,32,69,60507,23,109,47,52126,23,0,15,0,0,0,
60516,29,11,84,2445,105,44,62,62,58,54,51,44,53,23,6515,8,0,0,0,
60516,60513,85,60,52915,45,37,59,3385,128,49,45,87,14,17330,7,7,0,0,0,
60516,35,104,92,154,74,29,67,47,88,53,15976,65,15,22,60516,0,7,0,0,
60516,40,179,60,83,63,49,76,78,9254,59,50,45,72,36,7,0,0,0,0,
60516,8,34,73,79,53,60,22,43,64,39,92,41,14196,30,0,0,0,0,0,
60516,23,154,92,88,71,58,44,107,59,103,56,86,22,31,0,0,0,0,0,
60516,0,40,121,100,118,64,52,78,49,41124,406,66,18115,60516,14,0,0,0,0,
60516,0,53,70,121,2015,15,61,74,39,25778,45,55,45,19,22,0,15,0,0,
60516,34,121,110,89,101,27,16,334,60516,105,76,82,73,14,0,60516,0,0,0,
60516,61,82,46,167,127,87,31,44,60516,65,47,64,29,14,8,0,60516,0,0,
60516,67,25,62,101,63,39,49,64,48,39,54,38,28,7,0,7,0,0,0,
60516,0,100,95,25740,47,40,60,47,17634,44,74,22,11366,7,7,7,0,0,0,
60516,0,8,105,2077,89,64,52,63,63,54,7,46,35,36,0,8,0,0,0,
60516,66,52,74,68,66,36,53,86,94,60,65,32,9655,22,22,7,0,0,0,
60516,50,112,43,40,92,33,100,71,64,116,60516,2174,48697,31,60516,0,0,0,0,
60516,137,88,142,2084,59,75,8,25,51,57,36,22,13408,29,60516,0,0,0,0,
60516,0,49,110,1521,77,54,58,67,102,51,71,30,36,7,30,0,0,0,0,
60516,0,19,89,122,89,53,69,46,6293,39,88,6910,21,8,15,7,0,0,0,
60516,44,63,151,66,27717,43,46,43,34,39,62,73,20090,15,0,7,0,0,0,
60516,11,79,35,93,4345,31,69,76,44988,51,53,60516,35,28,26,7,0,0,0,
60516,30,0,40,50,38,55,78,84,66,1141,38,10758,37,21,53743,0,0,0,0,
60516,11,66,57,45,45,68,39,37,41,54,128,59,38,36,15,0,0,0,0,
60516,23,42,78,112,58,69,42,61,54,39,3631,45,52,22,7,0,0,0,0,
60516,8,55,109,34,93,37,49,72,43033,3619,2326,47,29,15,14,0,0,0,0,
60516,56,44,81,70,112,40,41,37,24854,38,42,45,60498,23,0,0,0,0,0,
60516,17,65,58,126,44,1037,74,52,1058,82,36,47,38357,46,0,15,0,0,0,
60516,0,103,89,164,55,22,51,24,45,55,73,22373,30,18400,23,0,0,0,0,
60516,17,82,123,114,166,44,77,67,30,80,63,85,33,7,0,8,0,0,0,
60516,0,65,31225,110,99,75,42,62,58,82,66,14,31,14,8,7,0,0,0,
60516,64,31,99,151,61,104,50,48,21738,60516,35,25,30,0,0,0,60516,0,0,
60516,11,62,64,149,100,36,80,16,45,48,22,8619,48721,13635,7,0,0,0,0,
60516,0,17,81,52,140,19,75,33,107,60516,75,37,29,23,22,0,0,0,0,
60516,8,11,54,87,37,36,137,38,51,52,60516,35,14,60516,7,7,0,0,0,
60516,20,60,96,107,60,90,15,60,52,61,69,66,22189,22,60516,7,60516,0,0,
60516,8,161,139,120,31,114,55,61,38,51,89,46,84,6380,60516,8,60516,0,0,
60516,131,46,75,160,57,47,11013,48,49,31,72,55,22,23,0,0,0,0,0,
60516,0,114,159,74,33,66,67,39,80,66,55,59,43,22,7,60516,60516,0,0,
60516,17,47,56,91,86,102,24,1779,99,61,26961,30,14,38,22,7,0,0,0,
60516,20,65,79,6305,83,35,56,38,72,22,23666,72,51,45,0,56318,0,0,0,
60516,8,87,166,80,56,58,75,67,78,94,69,44,7,21,0,7,0,0,0,
60516,0,112,51,135,52,40,63,24,52,47,69,50,560,29,60516,0,0,0,0,
