Lattice3x20172.csv,
10,5,1,0,
0,3026,6052,9078,12104,15130,18156,21182,24208,27234,30260,33286,36312,39338,42364,45390,48416,51442,54468,57494,
60516,66,73,101,66,119,51,60516,50,68,29,70,50,31,20110,0,0,0,0,0,
60516,111,80,88,96,59,42,39,49,60516,66,31,60516,91,8,0,0,0,0,0,
60516,0,126,60,4191,48,16,45,32,116,71,89,68,7,30,23,0,0,0,0,
60516,0,27,59,110,80,53,67,54,42,73,51,24,7,10,14,0,0,0,0,
60516,0,50,158,50,56,43,6616,25,49,46,52,16963,60516,15,7,7,0,0,0,
60516,73,64,41,86,62,37,56,64,109,80,71,50365,37,8,15,0,15,0,0,
60516,0,51,96,52,51,84,73,61,3026,29,30,42,14014,45,14,37291,0,0,0,
60516,30,58,119,67,76,32,19,53,46,85,71,38,60516,33,25,0,0,0,0,
60516,40,98,64,57,38,28,60,60516,67,44,46,16467,58435,29,15,17,0,0,0,
60516,76,107,94,66,78,56,60,60516,67,67,60,26063,60516,37,14,0,0,0,0,
60516,46,14,101,103,81,51291,42,8,41,73,95,56,2518,21,8,0,0,0,0,
60516,0,8,111,101,78,64,130,105,73,53,74,36,29,35,0,8,0,0,0,
60516,66,191,106,64,68,66,72,58,47,60,34910,41,60516,14,15,0,0,0,0,
60516,14,59,118,62,60,55,57,51,85,54,39,55,16168,7,14,0,0,0,0,
60516,63,143,42,90,128,76,58,27,60,77,89,69,23,18,30194,7,0,0,0,
60516,0,36,42,89,15521,64,41,62,74,52,66,61,53,0,16,0,0,0,0,
60516,0,0,128,117,60,30,44,55,31,69,56870,62,38,45,16,0,0,0,0,
60516,74,57,87,8,111,60,48,33,58,60,82,50383,35,7,60516,0,8,0,0,
60516,0,106,41,72,105,51,60516,32953,56,46,47,16546,60516,15,14,7,0,0,0,
60516,0,107,45,62,84,64,30,95,65,36,42,60516,8,28,8,7,0,0,0,
60516,29,27,154,37,77,75,110,105,86,83,69,29,29,7,8,0,0,0,0,
60516,48,60,69,9625,67,23,49,48,79,69,97,60516,58,15,3062,8,0,0,0,
60516,16,80,112,102,107,67,29,38,118,14982,54,45,29,26031,7,7,0,0,0,
60516,0,59,43,55,62,49,34,84,13794,83,53896,55,45,15471,60516,0,0,0,0,
60516,11,109,86,63,87,63,76,58,6088,87,60516,23,31,14,0,60516,8,0,0,
60516,0,70,59,81,135,51,41,62,52,85,81,53,21429,14,7,8,0,0,0,
60516,0,73,64,45,86,40,60,32,207,747,51,74,60516,14,8,0,0,0,0,
60516,17,48,128,7773,63,56,55,39,38,45,88,31,30,23,8,0,0,0,0,
60516,80,79,181,96,133,55,68,85,47,106,63,43,39253,60516,16,0,0,0,0,
60516,22,57,42,99,7906,34,48,78,54,44,48,64,23,7,16,60516,8,0,0,
60516,0,64,112,60,70,29,24,54,134,66,37,21,46,14,7,0,60516,0,0,
60516,76,31,85,59,82,77,43,74,70,89,60,568,4169,60516,0,7,0,0,0,
60516,0,7,30,48,87,63,18,24,8339,56983,38,40,60516,37,22,0,0,0,0,
60516,0,74,91,75,60,61,29,26,48,72,93,3667,35,28,14,0,0,0,0,
60516,0,25,110,89,53,70,100,62,45,97,31,67,15,14,60516,0,0,0,0,
60516,37,37,149,67,64,65,50,41,57,49,88,48,53,23,22,0,0,0,0,
60516,0,69,111,72,117,122,41,43,38,87,69,29,53,8,8,60516,7,0,0,
60516,0,25,111,132,105,55,46,87,965,73,23313,28,6214,15,60516,8,0,0,0,
60516,66,38,139,145,95,62,62,63,50,68,58,17,1855,23,0,8,0,0,0,
60516,73,11,97,105,58,31,73,33,72,7105,54,70,33,29,16,60516,0,0,0,
60516,8,90,115,149,98,63,70,47,69,52,45,55,6183,15,0,0,0,0,0,
60516,37,160,144,61,61,69,42,69,101,77,86,39,36,7,0,8,0,0,0,
60516,0,81,113,58,140,50,77,71,131,83,59,12648,71,21,0,16,0,0,0,
60516,0,94,77,110,52,58,89,78,70,3517,82,38,38,0,0,0,0,0,0,
60516,14,76,102,98,138,30,31,22,57,60,78,74,29,14,0,0,0,0,0,
60516,26,79,82,41,105,29,97,37,72,18149,68,23,30685,15,22,0,0,0,0,
60516,17,67,117,69,42,26,39,78,14855,60516,17321,79,18459,28,0,0,0,0,0,
60516,0,130,36,89,84,93,72,60,53,11436,29,66,43652,22,0,8,60516,0,0,
60516,0,44,44,69,110,47,60,81,47,41,77,56,60516,21,7,60516,0,0,0,
60516,39,8,105,59,79,81,50,78,91,82,48,10487,22,22,7,0,0,0,0,
60516,8,81,65,58,62,75,30,61,44,81,38,4498,29,8,30,0,0,0,0,
60516,16,62,146,141,61,23,42,37,52,77,51617,52,15,53,15,0,0,0,0,
60516,40,35,125,87,48,67,45,58,45,61,31,44,14969,50,16,7,0,0,0,
60516,36,79,102,118,70,26,66,84,57,93,54,60516,49132,0,0,7,0,0,0,
60516,11,82,59,60507,48,40,56,19981,72,1509,65,60516,24,3357,8,0,0,0,0,
60516,0,93,82,65,64,42,94,40,45,101,36,40,22,44,7,0,8,0,0,
60516,0,70,94,132,98,60,73,58,56,46,41,48,15,21,8,60516,0,0,0,
60516,23,94,84,137,67,65,49,93,1363,70,21,14080,2581,29,60516,7,0,0,0,
60516,0,93,71,102,84,74,54,67,14,48,51,37,28,38839,14,15,0,0,0,
