1,1,
5,3,1,0,
184,
1,918.0,788.0,4,15,83,84,95,
0,2457.0,737.0,4,16,27,87,183,
1,2515.0,638.0,4,26,69,86,182,
1,1048.0,86.0,4,15,96,89,95,
1,1111.0,197.0,4,23,88,97,90,
1,1100.0,299.0,4,36,89,98,91,
1,1105.0,396.0,4,46,90,92,99,
1,1104.0,486.0,4,56,91,93,100,
1,1106.0,575.0,4,68,92,94,101,
1,1101.0,689.0,4,84,93,95,102,
1,1043.0,792.0,4,85,88,94,103,
1,1173.0,85.0,4,88,104,97,103,
1,1239.0,189.0,4,89,96,105,98,
1,1238.0,295.0,4,90,97,106,99,
1,1243.0,397.0,4,91,98,100,107,
1,1241.0,492.0,4,92,99,108,101,
1,1235.0,581.0,4,93,100,109,102,
1,1228.0,686.0,4,94,101,103,110,
1,1176.0,793.0,4,95,96,102,111,
1,1301.0,78.0,4,96,112,105,111,
1,1367.0,188.0,4,97,104,113,106,
1,1366.0,296.0,4,98,105,114,107,
1,1364.0,392.0,4,99,106,108,115,
1,1361.0,491.0,4,100,107,116,109,
1,1356.0,585.0,4,101,108,117,110,
1,1356.0,686.0,4,102,109,111,118,
1,1301.0,789.0,4,103,104,110,119,
1,1413.0,78.0,4,104,120,113,119,
1,1469.0,184.0,4,105,112,121,114,
1,1472.0,294.0,4,106,113,122,115,
1,1471.0,387.0,4,107,114,123,116,
1,1463.0,485.0,4,108,115,124,117,
1,1465.0,585.0,4,109,116,125,118,
1,1468.0,690.0,4,110,117,119,126,
1,1417.0,789.0,4,111,112,118,127,
1,1513.0,72.0,4,112,128,121,127,
1,1571.0,186.0,4,113,120,129,122,
1,1565.0,296.0,4,114,121,130,123,
1,1569.0,386.0,4,115,122,131,124,
1,1567.0,486.0,4,116,123,132,125,
1,1568.0,588.0,4,117,124,133,126,
1,1567.0,687.0,4,118,125,127,134,
1,1519.0,790.0,4,119,120,126,135,
1,1625.0,76.0,4,120,136,129,135,
1,1668.0,189.0,4,121,128,137,130,
1,1664.0,295.0,4,122,129,138,131,
1,1662.0,393.0,4,123,130,139,132,
1,1663.0,487.0,4,124,131,140,133,
1,1663.0,584.0,4,125,132,141,134,
1,1666.0,689.0,4,126,133,142,135,
1,1615.0,791.0,4,127,128,134,143,
1,1716.0,75.0,4,128,137,143,144,
1,1770.0,184.0,4,129,136,138,145,
1,1770.0,299.0,4,130,137,139,146,
1,1763.0,394.0,4,131,138,140,147,
1,1763.0,496.0,4,132,139,141,148,
1,1763.0,585.0,4,133,140,142,149,
1,1764.0,684.0,4,134,141,143,150,
1,1719.0,788.0,4,135,136,142,151,
1,1811.0,73.0,4,136,152,145,151,
1,1865.0,181.0,4,137,144,153,146,
1,1864.0,295.0,4,138,145,147,154,
1,1863.0,394.0,4,139,146,148,155,
1,1857.0,492.0,4,140,147,149,156,
1,1852.0,585.0,4,141,148,150,157,
1,1853.0,683.0,4,142,149,151,158,
1,1806.0,784.0,4,143,144,150,159,
1,1915.0,72.0,4,144,160,153,159,
1,1967.0,182.0,4,145,152,161,154,
1,1969.0,297.0,4,146,153,155,162,
1,1968.0,399.0,4,147,154,156,163,
1,1968.0,490.0,4,148,155,157,164,
1,1964.0,579.0,4,149,156,158,165,
1,1965.0,691.0,4,150,157,159,166,
1,1909.0,788.0,4,151,152,158,167,
1,2011.0,75.0,4,152,168,161,167,
1,2063.0,183.0,4,153,160,169,162,
1,2062.0,298.0,4,154,161,163,170,
1,2062.0,404.0,4,155,162,164,171,
1,2065.0,503.0,4,156,163,165,172,
1,2062.0,583.0,4,157,164,166,173,
1,2068.0,687.0,4,158,165,167,174,
1,2021.0,784.0,4,159,160,166,175,
1,2112.0,71.0,4,160,176,169,175,
1,2175.0,185.0,4,161,168,177,170,
1,2179.0,296.0,4,162,169,171,178,
1,2176.0,400.0,4,163,170,172,179,
1,2180.0,492.0,4,164,171,173,180,
1,2178.0,589.0,4,165,172,174,181,
1,2174.0,687.0,4,166,173,175,182,
1,2118.0,790.0,4,167,168,174,183,
1,2225.0,71.0,4,16,168,177,183,
1,2274.0,188.0,4,24,169,176,178,
1,2276.0,299.0,4,37,170,177,179,
1,2275.0,396.0,4,47,171,178,180,
1,2270.0,493.0,4,57,172,179,181,
1,2274.0,587.0,4,69,173,180,182,
1,2272.0,687.0,4,87,174,181,183,
1,2234.0,788.0,4,86,175,176,182,
